CookerStat, GenerateAssetRegistry=0.039846, Initialize=0.169948, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
DDCTransactionId759FCFD0425E02930B7E61AAD5B0CD25_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7D2D86634273A4733D43B5B77A0E39C5__1_0_13123_0, StartTime=2016.06.05-10.07.32, HierarchicalDDC=, DataSize=347, Duration=3.527544, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
DDCTransactionId11CA70CA42A7709BB7C9EA84883C42EA_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A7BF70E148425A8B3B7D60B71EBC0F52__1_0_13123_0, StartTime=2016.06.05-10.07.32, HierarchicalDDC=, DataSize=411, Duration=3.875893, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
DDCTransactionIdBD8E90A941EDCAC15E4552AB247FFE58_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F0AF36874CC173BF61A804A4E42CE286__1_0_13123_0, StartTime=2016.06.05-10.07.32, HierarchicalDDC=, DataSize=347, Duration=3.810693, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
DDCTransactionId759FCFD0425E02930B7E61AAD5B0CD25_2, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FF1457F74F079A5D358F38A7BB9206D8__1_0_13123_0, StartTime=2016.06.05-10.07.32, HierarchicalDDC=, DataSize=347, Duration=3.581278, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
DDCTransactionId11CA70CA42A7709BB7C9EA84883C42EA_2, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A1D5A5E644F1449D1F152DB45A19C700__1_0_13123_0, StartTime=2016.06.05-10.07.33, HierarchicalDDC=, DataSize=347, Duration=3.624141, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
DDCTransactionIdBD8E90A941EDCAC15E4552AB247FFE58_2, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_41EBF5A149CC71FC8494A6ACE1C444CD__1_0_13123_0, StartTime=2016.06.05-10.07.33, HierarchicalDDC=, DataSize=411, Duration=3.459323, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
DDCTransactionId759FCFD0425E02930B7E61AAD5B0CD25_3, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_45989E4D4C83753F69874FBC412212FF__1_0_13123_0, StartTime=2016.06.05-10.07.33, HierarchicalDDC=, DataSize=347, Duration=5.277734, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
DDCTransactionId11CA70CA42A7709BB7C9EA84883C42EA_3, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B63AECC542322EF7B53420B03868E85C__1_0_13123_0, StartTime=2016.06.05-10.07.33, HierarchicalDDC=, DataSize=347, Duration=3.744584, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
SavePackageTransactionIdB7AF7BFC4F54A46BBA452485D245F701_7, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FPS_Character.uasset, AutoPackageBackupDelegate=0.164516, FlushAsyncLoading=0.004224, FlushStreamingFunc=0.037432, BlockTillAllRequestsFinished=0.003923, ResetLoadersForSaveUnMarkAllObjects=0.299145, TagPackageExports=16.948271, BeginCacheForCookedPlatformData=0.007246, SerializeImports=18.615145, GatherLocalizableTextData=14.250849, MarkNames=0.111688, SerializeSummary=0.017505, SerializeNames=0.364650, SerializeGatherableTextData=0.153948, BuildExportMap=0.242695, SortExportsNonSeekfree=2.263051, SortExportsSeekfreeConstructor=0.064299, SortExportsSeekfreeInner=29.431421, SortExportsSeekfree=0.008751, BuildDependencyMap=0.140063, SerializeImportMap=0.025354, SerializeExportMap=0.157572, SerializeDependencyMap=0.021733, SerializeStringAssetReferenceMap=0.002112, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.741584, SerializeExports=38.762241, SerializeBulkData=0.012677, MoveFile=1.083981, UnaccountedTime=1.154918, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
SavePackageTransactionIdB7AF7BFC4F54A46BBA452485D245F701_8, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FPS_Projectile.uasset, AutoPackageBackupDelegate=0.149723, FlushAsyncLoading=0.004228, FlushStreamingFunc=0.030790, BlockTillAllRequestsFinished=0.003319, ResetLoadersForSaveUnMarkAllObjects=0.185948, TagPackageExports=2.780739, BeginCacheForCookedPlatformData=0.003926, SerializeImports=3.404383, GatherLocalizableTextData=2.596304, MarkNames=0.027470, SerializeSummary=0.014190, SerializeNames=0.250846, SerializeGatherableTextData=0.016600, BuildExportMap=0.094183, SortExportsNonSeekfree=0.392720, SortExportsSeekfreeConstructor=0.054032, SortExportsSeekfreeInner=6.269649, SortExportsSeekfree=0.007246, BuildDependencyMap=0.041656, SerializeImportMap=0.019018, SerializeExportMap=0.034414, SerializeDependencyMap=0.004526, SerializeStringAssetReferenceMap=0.001814, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.477693, SerializeExports=6.509021, SerializeBulkData=0.010867, MoveFile=1.121715, UnaccountedTime=0.955388, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
SavePackageTransactionIdB7AF7BFC4F54A46BBA452485D245F701_9, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FPS_HUD.uasset, AutoPackageBackupDelegate=0.148516, FlushAsyncLoading=0.003923, FlushStreamingFunc=0.059467, BlockTillAllRequestsFinished=0.005130, ResetLoadersForSaveUnMarkAllObjects=0.185948, TagPackageExports=3.072038, BeginCacheForCookedPlatformData=0.003621, SerializeImports=4.007202, GatherLocalizableTextData=2.676297, MarkNames=0.026867, SerializeSummary=0.013884, SerializeNames=0.108972, SerializeGatherableTextData=0.162099, BuildExportMap=0.102334, SortExportsNonSeekfree=0.482976, SortExportsSeekfreeConstructor=0.051618, SortExportsSeekfreeInner=5.567215, SortExportsSeekfree=0.006340, BuildDependencyMap=0.038639, SerializeImportMap=0.016902, SerializeExportMap=0.032302, SerializeDependencyMap=0.013582, SerializeStringAssetReferenceMap=0.001810, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.571422, SerializeExports=7.599045, SerializeBulkData=0.008754, MoveFile=1.058623, UnaccountedTime=0.940900, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
SavePackageTransactionIdB7AF7BFC4F54A46BBA452485D245F701_10, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FPS_GameMode.uasset, AutoPackageBackupDelegate=0.147909, FlushAsyncLoading=0.003625, FlushStreamingFunc=0.073653, BlockTillAllRequestsFinished=0.005133, ResetLoadersForSaveUnMarkAllObjects=0.169948, TagPackageExports=0.272881, BeginCacheForCookedPlatformData=0.001810, SerializeImports=0.833135, GatherLocalizableTextData=0.339895, MarkNames=0.011470, SerializeSummary=0.011474, SerializeNames=0.060067, SerializeGatherableTextData=0.004530, BuildExportMap=0.047091, SortExportsNonSeekfree=0.020828, SortExportsSeekfreeConstructor=0.052523, SortExportsSeekfreeInner=4.031651, SortExportsSeekfree=0.004832, BuildDependencyMap=0.013884, SerializeImportMap=0.011772, SerializeExportMap=0.012074, SerializeDependencyMap=0.108369, SerializeStringAssetReferenceMap=0.003021, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.178698, SerializeExports=0.768840, SerializeBulkData=0.004530, MoveFile=0.999160, UnaccountedTime=0.925805, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
SavePackageTransactionIdB7AF7BFC4F54A46BBA452485D245F701_11, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FirstPersonCharacter.uasset, AutoPackageBackupDelegate=0.156667, FlushAsyncLoading=0.004224, FlushStreamingFunc=6.387979, BlockTillAllRequestsFinished=0.011772, ResetLoadersForSaveUnMarkAllObjects=0.203755, TagPackageExports=0.008453, BeginCacheForCookedPlatformData=0.000905, SerializeImports=0.494145, GatherLocalizableTextData=0.014190, MarkNames=0.004526, SerializeSummary=0.011168, SerializeNames=0.010565, SerializeGatherableTextData=0.001211, BuildExportMap=0.008751, SortExportsNonSeekfree=0.003323, SortExportsSeekfreeConstructor=0.060674, SortExportsSeekfreeInner=0.010565, SortExportsSeekfree=0.001810, BuildDependencyMap=0.004832, SerializeImportMap=0.058863, SerializeExportMap=0.033807, SerializeDependencyMap=0.000905, SerializeStringAssetReferenceMap=0.002112, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014190, SerializeExports=0.005431, SerializeBulkData=0.004228, MoveFile=0.815626, UnaccountedTime=0.884756, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
SavePackageTransactionIdB7AF7BFC4F54A46BBA452485D245F701_12, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FirstPersonGameMode.uasset, AutoPackageBackupDelegate=0.156064, FlushAsyncLoading=0.003923, FlushStreamingFunc=0.056148, BlockTillAllRequestsFinished=0.005130, ResetLoadersForSaveUnMarkAllObjects=0.159081, TagPackageExports=0.007845, BeginCacheForCookedPlatformData=0.001211, SerializeImports=0.450376, GatherLocalizableTextData=0.011470, MarkNames=0.004224, SerializeSummary=0.011168, SerializeNames=0.009056, SerializeGatherableTextData=0.001207, BuildExportMap=0.008754, SortExportsNonSeekfree=0.003017, SortExportsSeekfreeConstructor=0.008453, SortExportsSeekfreeInner=0.014491, SortExportsSeekfree=0.002112, BuildDependencyMap=0.004224, SerializeImportMap=0.052828, SerializeExportMap=0.032600, SerializeDependencyMap=0.001207, SerializeStringAssetReferenceMap=0.001509, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014186, SerializeExports=0.004832, SerializeBulkData=0.003621, MoveFile=1.092132, UnaccountedTime=1.010932, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
SavePackageTransactionIdB7AF7BFC4F54A46BBA452485D245F701_13, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FirstPersonHUD.uasset, AutoPackageBackupDelegate=0.173870, FlushAsyncLoading=0.004526, FlushStreamingFunc=0.093278, BlockTillAllRequestsFinished=0.005733, ResetLoadersForSaveUnMarkAllObjects=0.164215, TagPackageExports=0.008151, BeginCacheForCookedPlatformData=0.001207, SerializeImports=0.441622, GatherLocalizableTextData=0.010263, MarkNames=0.003926, SerializeSummary=0.009056, SerializeNames=0.009056, SerializeGatherableTextData=0.001207, BuildExportMap=0.008151, SortExportsNonSeekfree=0.002716, SortExportsSeekfreeConstructor=0.008453, SortExportsSeekfreeInner=0.014789, SortExportsSeekfree=0.002112, BuildDependencyMap=0.004228, SerializeImportMap=0.046786, SerializeExportMap=0.031397, SerializeDependencyMap=0.002414, SerializeStringAssetReferenceMap=0.001814, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012979, SerializeExports=0.005431, SerializeBulkData=0.003323, MoveFile=0.989497, UnaccountedTime=0.946335, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
SavePackageTransactionIdB7AF7BFC4F54A46BBA452485D245F701_14, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FirstPersonProjectile.uasset, AutoPackageBackupDelegate=0.162702, FlushAsyncLoading=0.003923, FlushStreamingFunc=0.070941, BlockTillAllRequestsFinished=0.003923, ResetLoadersForSaveUnMarkAllObjects=0.168137, TagPackageExports=0.011772, BeginCacheForCookedPlatformData=0.001207, SerializeImports=0.386685, GatherLocalizableTextData=0.010565, MarkNames=0.004224, SerializeSummary=0.009056, SerializeNames=0.009056, SerializeGatherableTextData=0.001207, BuildExportMap=0.008453, SortExportsNonSeekfree=0.002716, SortExportsSeekfreeConstructor=0.008453, SortExportsSeekfreeInner=0.014793, SortExportsSeekfree=0.001810, BuildDependencyMap=0.004526, SerializeImportMap=0.058562, SerializeExportMap=0.029583, SerializeDependencyMap=0.000905, SerializeStringAssetReferenceMap=0.001509, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012979, SerializeExports=0.004832, SerializeBulkData=0.003319, MoveFile=0.829514, UnaccountedTime=1.076434, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
SavePackageTransactionIdB7AF7BFC4F54A46BBA452485D245F701_15, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FPS_Character.uasset, AutoPackageBackupDelegate=6.681688, FlushAsyncLoading=0.009358, FlushStreamingFunc=0.046182, BlockTillAllRequestsFinished=0.004832, ResetLoadersForSaveUnMarkAllObjects=0.177797, TagPackageExports=17.647684, BeginCacheForCookedPlatformData=0.006944, SerializeImports=19.530691, GatherLocalizableTextData=14.477242, MarkNames=0.110783, SerializeSummary=0.017203, SerializeNames=0.356801, SerializeGatherableTextData=0.172663, BuildExportMap=0.231829, SortExportsNonSeekfree=2.380476, SortExportsSeekfreeConstructor=0.012979, SortExportsSeekfreeInner=31.650101, SortExportsSeekfree=0.009358, BuildDependencyMap=0.168737, SerializeImportMap=0.027165, SerializeExportMap=0.112899, SerializeDependencyMap=0.021733, SerializeStringAssetReferenceMap=0.002116, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.968283, SerializeExports=37.917931, SerializeBulkData=0.012077, MoveFile=1.499943, UnaccountedTime=0.997953, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
SavePackageTransactionIdB7AF7BFC4F54A46BBA452485D245F701_16, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FPS_GameMode.uasset, AutoPackageBackupDelegate=4.907955, FlushAsyncLoading=0.005435, FlushStreamingFunc=0.085425, BlockTillAllRequestsFinished=0.005435, ResetLoadersForSaveUnMarkAllObjects=0.264127, TagPackageExports=0.261411, BeginCacheForCookedPlatformData=0.001814, SerializeImports=1.385841, GatherLocalizableTextData=0.348348, MarkNames=0.012074, SerializeSummary=0.011470, SerializeNames=0.064902, SerializeGatherableTextData=0.004224, BuildExportMap=0.047393, SortExportsNonSeekfree=0.020526, SortExportsSeekfreeConstructor=0.007544, SortExportsSeekfreeInner=4.495613, SortExportsSeekfree=0.005435, BuildDependencyMap=0.014488, SerializeImportMap=0.012375, SerializeExportMap=0.011470, SerializeDependencyMap=0.003017, SerializeStringAssetReferenceMap=0.001810, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.198323, SerializeExports=0.853661, SerializeBulkData=0.004530, MoveFile=1.388259, UnaccountedTime=1.020588, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
SavePackageTransactionIdB7AF7BFC4F54A46BBA452485D245F701_17, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Map/FPS_Map.umap, AutoPackageBackupDelegate=0.354990, FlushAsyncLoading=0.004224, FlushStreamingFunc=0.083316, BlockTillAllRequestsFinished=0.004526, ResetLoadersForSaveUnMarkAllObjects=0.305485, TagPackageExports=0.390306, BeginCacheForCookedPlatformData=0.001810, SerializeImports=1.093339, GatherLocalizableTextData=5.011491, MarkNames=0.059165, SerializeSummary=0.015393, SerializeNames=0.306390, SerializeGatherableTextData=0.012979, BuildExportMap=0.137348, SortExportsNonSeekfree=0.092972, SortExportsSeekfreeConstructor=0.062484, SortExportsSeekfreeInner=9.241167, SortExportsSeekfree=0.008147, BuildDependencyMap=0.055846, SerializeImportMap=0.028979, SerializeExportMap=0.021733, SerializeDependencyMap=0.003926, SerializeStringAssetReferenceMap=0.001810, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.521012, SerializeExports=4.450936, SerializeBulkData=1.194764, MoveFile=1.109641, UnaccountedTime=0.924900, RunGuid=RunIDEFCD8B2346E69F3EB576868387A32716
