CookerStat, GenerateAssetRegistry=0.023242, Initialize=0.136439, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
SavePackageTransactionId8D7919E14204666177DD2A97E41C7E2F_0, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FPS_GameMode.uasset, AutoPackageBackupDelegate=0.163309, FlushAsyncLoading=0.004526, FlushStreamingFunc=0.741974, BlockTillAllRequestsFinished=0.025962, ResetLoadersForSaveUnMarkAllObjects=0.172362, TagPackageExports=0.303976, BeginCacheForCookedPlatformData=0.001810, SerializeImports=0.997949, GatherLocalizableTextData=0.341106, MarkNames=0.014186, SerializeSummary=0.015091, SerializeNames=0.069428, SerializeGatherableTextData=0.004832, BuildExportMap=0.050712, SortExportsNonSeekfree=0.022337, SortExportsSeekfreeConstructor=0.057958, SortExportsSeekfreeInner=4.198279, SortExportsSeekfree=0.004526, BuildDependencyMap=0.017811, SerializeImportMap=0.016000, SerializeExportMap=0.012375, SerializeDependencyMap=0.113800, SerializeStringAssetReferenceMap=0.004224, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.254773, SerializeExports=0.989802, SerializeBulkData=0.015393, MoveFile=1.003988, UnaccountedTime=1.009423, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
SavePackageTransactionId8D7919E14204666177DD2A97E41C7E2F_1, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FPS_Projectile.uasset, AutoPackageBackupDelegate=0.146702, FlushAsyncLoading=0.004228, FlushStreamingFunc=0.042863, BlockTillAllRequestsFinished=0.004828, ResetLoadersForSaveUnMarkAllObjects=0.128593, TagPackageExports=2.671167, BeginCacheForCookedPlatformData=0.004224, SerializeImports=3.400765, GatherLocalizableTextData=2.564307, MarkNames=0.029281, SerializeSummary=0.012979, SerializeNames=0.229716, SerializeGatherableTextData=0.016600, BuildExportMap=0.095088, SortExportsNonSeekfree=0.346839, SortExportsSeekfreeConstructor=0.052221, SortExportsSeekfreeInner=6.295908, SortExportsSeekfree=0.007547, BuildDependencyMap=0.045881, SerializeImportMap=0.017807, SerializeExportMap=0.033811, SerializeDependencyMap=0.005130, SerializeStringAssetReferenceMap=0.002116, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.512405, SerializeExports=6.638825, SerializeBulkData=0.009358, MoveFile=1.077037, UnaccountedTime=0.937279, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
SavePackageTransactionId8D7919E14204666177DD2A97E41C7E2F_2, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FPS_HUD.uasset, AutoPackageBackupDelegate=0.161797, FlushAsyncLoading=0.004526, FlushStreamingFunc=0.053734, BlockTillAllRequestsFinished=0.005130, ResetLoadersForSaveUnMarkAllObjects=0.130706, TagPackageExports=3.036115, BeginCacheForCookedPlatformData=0.003319, SerializeImports=4.128851, GatherLocalizableTextData=2.958838, MarkNames=0.041656, SerializeSummary=0.014793, SerializeNames=0.113197, SerializeGatherableTextData=0.201643, BuildExportMap=0.117123, SortExportsNonSeekfree=1.012139, SortExportsSeekfreeConstructor=0.095088, SortExportsSeekfreeInner=6.509926, SortExportsSeekfree=0.008453, BuildDependencyMap=0.047997, SerializeImportMap=0.016905, SerializeExportMap=0.032600, SerializeDependencyMap=0.015397, SerializeStringAssetReferenceMap=0.002112, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.633001, SerializeExports=8.255892, SerializeBulkData=0.008754, MoveFile=1.067683, UnaccountedTime=1.043532, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
SavePackageTransactionId8D7919E14204666177DD2A97E41C7E2F_3, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FPS_Character.uasset, AutoPackageBackupDelegate=0.150628, FlushAsyncLoading=0.004530, FlushStreamingFunc=0.035014, BlockTillAllRequestsFinished=0.003926, ResetLoadersForSaveUnMarkAllObjects=0.129499, TagPackageExports=13.978868, BeginCacheForCookedPlatformData=0.006039, SerializeImports=16.444769, GatherLocalizableTextData=11.981759, MarkNames=0.104140, SerializeSummary=0.015698, SerializeNames=0.379737, SerializeGatherableTextData=0.159081, BuildExportMap=0.273790, SortExportsNonSeekfree=2.002541, SortExportsSeekfreeConstructor=0.058863, SortExportsSeekfreeInner=27.895857, SortExportsSeekfree=0.007547, BuildDependencyMap=0.131309, SerializeImportMap=0.029281, SerializeExportMap=0.098407, SerializeDependencyMap=0.021733, SerializeStringAssetReferenceMap=0.002112, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.763321, SerializeExports=31.396534, SerializeBulkData=0.011168, MoveFile=1.247287, UnaccountedTime=1.094546, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
SavePackageTransactionId8D7919E14204666177DD2A97E41C7E2F_4, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Blueprint/FPS_GameMode.uasset, AutoPackageBackupDelegate=5.506542, FlushAsyncLoading=0.005133, FlushStreamingFunc=0.136137, BlockTillAllRequestsFinished=0.007246, ResetLoadersForSaveUnMarkAllObjects=0.173572, TagPackageExports=0.300352, BeginCacheForCookedPlatformData=0.002112, SerializeImports=0.880226, GatherLocalizableTextData=0.351366, MarkNames=0.012979, SerializeSummary=0.011470, SerializeNames=0.068221, SerializeGatherableTextData=0.004530, BuildExportMap=0.051014, SortExportsNonSeekfree=0.020828, SortExportsSeekfreeConstructor=0.052221, SortExportsSeekfreeInner=4.099872, SortExportsSeekfree=0.004828, BuildDependencyMap=0.014491, SerializeImportMap=0.012074, SerializeExportMap=0.011772, SerializeDependencyMap=0.004224, SerializeStringAssetReferenceMap=0.001814, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.188358, SerializeExports=0.810798, SerializeBulkData=0.004832, MoveFile=1.353543, UnaccountedTime=0.942711, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
SavePackageTransactionId8D7919E14204666177DD2A97E41C7E2F_5, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/FPS/FPS_Map/FPS_Map.umap, AutoPackageBackupDelegate=0.264127, FlushAsyncLoading=0.003923, FlushStreamingFunc=0.090860, BlockTillAllRequestsFinished=0.005435, ResetLoadersForSaveUnMarkAllObjects=0.127386, TagPackageExports=0.083316, BeginCacheForCookedPlatformData=0.001509, SerializeImports=0.615794, GatherLocalizableTextData=0.514977, MarkNames=0.007242, SerializeSummary=0.009358, SerializeNames=0.051014, SerializeGatherableTextData=0.001207, BuildExportMap=0.022642, SortExportsNonSeekfree=0.015996, SortExportsSeekfreeConstructor=0.075769, SortExportsSeekfreeInner=3.667306, SortExportsSeekfree=0.006940, BuildDependencyMap=0.024151, SerializeImportMap=0.012375, SerializeExportMap=0.010263, SerializeDependencyMap=0.001509, SerializeStringAssetReferenceMap=0.001810, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.340801, SerializeExports=1.090020, SerializeBulkData=0.008754, MoveFile=1.208652, UnaccountedTime=0.965048, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId0D17C1784057AA51F8CDD4A8FCA3B9E9_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3B36FDAC42946610FCD4C9A52F6C4DAB__1_0_13123_0, StartTime=2016.06.05-10.32.59, HierarchicalDDC=, DataSize=451, Duration=3.583688, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionIdDE7C9C574045402ECC930DA7FA49ECCB_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5A59A4AF40F40F910B7247AE07999BE3__1_0_13123_0, StartTime=2016.06.05-10.32.59, HierarchicalDDC=, DataSize=347, Duration=5.269583, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionIdDE7C9C574045402ECC930DA7FA49ECCB_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4C483C6B4AA3AFD43C02E592406869E9__1_0_13123_0, StartTime=2016.06.05-10.33.05, HierarchicalDDC=, DataSize=347, Duration=4.173528, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId40FD3E7C4BC49347985CDBA2EFA32F9F_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_AE1DFEC7421E8D5D1A6FC58ED85E19A0__1_0_13123_0, StartTime=2016.06.05-10.33.05, HierarchicalDDC=, DataSize=437, Duration=4.100475, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId0D17C1784057AA51F8CDD4A8FCA3B9E9_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CEA9E9BD4C3116C2F5AE1ABA721F135F__1_0_13123_0, StartTime=2016.06.05-10.33.05, HierarchicalDDC=, DataSize=347, Duration=3.678173, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId40FD3E7C4BC49347985CDBA2EFA32F9F_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_016A5F2442A8D4A56CB6029402DF1C62__1_0_13123_0, StartTime=2016.06.05-10.33.05, HierarchicalDDC=, DataSize=347, Duration=3.765713, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId0D17C1784057AA51F8CDD4A8FCA3B9E9_2, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FAA51EDD4DBE73063B4676BC38AA4589__1_0_13123_0, StartTime=2016.06.05-10.33.05, HierarchicalDDC=, DataSize=411, Duration=6.862804, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionIdDE7C9C574045402ECC930DA7FA49ECCB_2, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_32D729CD4CC5538D2053B2908E05C096__1_0_13123_0, StartTime=2016.06.05-10.33.05, HierarchicalDDC=, DataSize=347, Duration=3.304169, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId40FD3E7C4BC49347985CDBA2EFA32F9F_2, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5B36EA714783659923546D9C9D7EF7B5__1_0_13123_0, StartTime=2016.06.05-10.33.05, HierarchicalDDC=, DataSize=347, Duration=5.628191, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionIdDE7C9C574045402ECC930DA7FA49ECCB_3, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_846B0A2D4CEE77DD3D3033816098B784__1_0_13123_0, StartTime=2016.06.05-10.33.09, HierarchicalDDC=, DataSize=347, Duration=4.138813, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId0D17C1784057AA51F8CDD4A8FCA3B9E9_3, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_88ACA98B47571844C7364987F762E76C__1_0_13123_0, StartTime=2016.06.05-10.33.09, HierarchicalDDC=, DataSize=411, Duration=3.797408, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId40FD3E7C4BC49347985CDBA2EFA32F9F_3, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_235A546845730406D9D922AA3528DB0D__1_0_13123_0, StartTime=2016.06.05-10.33.09, HierarchicalDDC=, DataSize=347, Duration=3.490116, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId0D17C1784057AA51F8CDD4A8FCA3B9E9_4, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8BDC957B431B7572DD2B9C8A0CF77352__1_0_13123_0, StartTime=2016.06.05-10.33.09, HierarchicalDDC=, DataSize=347, Duration=3.177688, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionIdDE7C9C574045402ECC930DA7FA49ECCB_4, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_100380C24EBCA87537F0B99B9E1B3FFF__1_0_13123_0, StartTime=2016.06.05-10.33.43, HierarchicalDDC=, DataSize=347, Duration=3.697492, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId0D17C1784057AA51F8CDD4A8FCA3B9E9_5, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9CBE200C4EF2ACCF69C1669FCF50D249__1_0_13123_0, StartTime=2016.06.05-10.33.43, HierarchicalDDC=, DataSize=411, Duration=3.417969, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId40FD3E7C4BC49347985CDBA2EFA32F9F_4, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_18ED2C6641DD9ACC554B08A794616482__1_0_13123_0, StartTime=2016.06.05-10.33.43, HierarchicalDDC=, DataSize=347, Duration=4.571080, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionIdDE7C9C574045402ECC930DA7FA49ECCB_5, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_446830F3422E8B7B1B8029B0B6A5457B__1_0_13123_0, StartTime=2016.06.05-10.33.43, HierarchicalDDC=, DataSize=347, Duration=3.232326, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId0D17C1784057AA51F8CDD4A8FCA3B9E9_6, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BAEF2AFD421445539810E1AF2288E7EC__1_0_13123_0, StartTime=2016.06.05-10.33.49, HierarchicalDDC=, DataSize=347, Duration=3.619913, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionId40FD3E7C4BC49347985CDBA2EFA32F9F_5, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C8459D984CC1AA7730ECC49938158988__1_0_13123_0, StartTime=2016.06.05-10.33.49, HierarchicalDDC=, DataSize=437, Duration=3.246211, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
DDCTransactionIdDE7C9C574045402ECC930DA7FA49ECCB_6, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_027550444BC5764A4869C497BDA8BB37__1_0_13123_0, StartTime=2016.06.05-10.33.49, HierarchicalDDC=, DataSize=347, Duration=3.475927, RunGuid=RunID8E77AA9646BEA3FA0CDE46BF16A0969D
